time_s,FL_hip_joint_rad,FR_hip_joint_rad,RL_hip_joint_rad,RR_hip_joint_rad,FL_thigh_joint_rad,FR_thigh_joint_rad,RL_thigh_joint_rad,RR_thigh_joint_rad,FL_calf_joint_rad,FR_calf_joint_rad,RL_calf_joint_rad,RR_calf_joint_rad
0.29999999329447746,-0.24981330335140228,-0.0073020136915147305,-0.16462190449237823,0.03433197736740112,0.5409733057022095,0.6497429609298706,0.7453611493110657,0.6540332436561584,-1.4964655637741089,-1.645453929901123,-1.1087104082107544,-1.3030494451522827
0.3199999928474426,-0.23988479375839233,0.021678254008293152,-0.1567341685295105,0.04337484389543533,0.5694565176963806,0.532478392124176,0.758427083492279,0.6772598624229431,-1.5168532133102417,-1.7335591316223145,-1.1027110815048218,-1.3152648210525513
0.3399999924004078,-0.22986195981502533,0.041314538568258286,-0.16005851328372955,0.05322158709168434,0.6001017689704895,0.4134107828140259,0.7554658055305481,0.7018319964408875,-1.5370241403579712,-1.7963354587554932,-1.1401119232177734,-1.3257009983062744
0.35999999195337296,-0.22424188256263733,0.048252787441015244,-0.19066360592842102,0.058536045253276825,0.6303092241287231,0.3049148917198181,0.7200884222984314,0.7219873666763306,-1.5563509464263916,-1.8165783882141113,-1.2879387140274048,-1.3287954330444336
0.3799999915063381,-0.21578973531723022,0.05496084690093994,-0.24748603999614716,0.06594640016555786,0.6618398427963257,0.21080069243907928,0.5627185702323914,0.7401914596557617,-1.5723315477371216,-1.7690215110778809,-1.439249873161316,-1.3244483470916748
0.3999999910593033,-0.20296484231948853,0.057080019265413284,-0.31419801712036133,0.07703691720962524,0.6998046040534973,0.14463071525096893,0.3421131670475006,0.768625795841217,-1.5819272994995117,-1.714621663093567,-1.5029290914535522,-1.3229585886001587
0.41999999061226845,-0.18926846981048584,0.040991660207509995,-0.3700487017631531,0.08940446376800537,0.7458208203315735,0.10396759957075119,0.1741863191127777,0.812181830406189,-1.5840179920196533,-1.6784436702728271,-1.4912910461425781,-1.3279284238815308
0.4399999901652336,-0.17383845150470734,0.019890548661351204,-0.3879505693912506,0.10464294254779816,0.7980563044548035,0.08966677635908127,0.12630467116832733,0.8656855821609497,-1.5788081884384155,-1.6677721738815308,-1.4287703037261963,-1.3322230577468872
0.4599999897181988,-0.15443024039268494,0.014482175000011921,-0.37258413434028625,0.12469379603862762,0.8543730974197388,0.11196649074554443,0.193983256816864,0.923133373260498,-1.5662814378738403,-1.672113060951233,-1.3276770114898682,-1.3288370370864868
0.47999998927116394,-0.13439732789993286,0.02935786172747612,-0.3520021438598633,0.1463690549135208,0.910091757774353,0.18307988345623016,0.2870565950870514,0.9713612794876099,-1.5511860847473145,-1.655387043952942,-1.3510559797286987,-1.3082178831100464
0.4999999888241291,-0.13723668456077576,0.07648131251335144,-0.3313322365283966,0.16945016384124756,0.9565395712852478,0.3235558271408081,0.3702150285243988,0.9977378845214844,-1.637230396270752,-1.5914065837860107,-1.4108636379241943,-1.2602312564849854
0.5199999883770943,-0.1622374951839447,0.11036771535873413,-0.32260772585868835,0.18187354505062103,0.9305832386016846,0.47756168246269226,0.4568881392478943,1.0263253450393677,-1.8788458108901978,-1.6073188781738281,-1.4675123691558838,-1.2104130983352661
0.5399999879300594,-0.14922215044498444,0.12460097670555115,-0.3147253394126892,0.20433896780014038,0.7370544075965881,0.5880410075187683,0.561345100402832,1.0983734130859375,-2.083493232727051,-1.6587382555007935,-1.5341405868530273,-1.3532967567443848
0.5599999874830246,-0.13694670796394348,0.13701660931110382,-0.309112012386322,0.22279484570026398,0.40646204352378845,0.7005704045295715,0.6747903227806091,1.1326416730880737,-2.1104326248168945,-1.696364164352417,-1.5987292528152466,-1.6435716152191162
0.5799999870359898,-0.18764156103134155,0.1443469226360321,-0.3058864176273346,0.2254054844379425,0.08110882341861725,0.8051952719688416,0.785535991191864,1.023686170578003,-2.005971670150757,-1.7204093933105469,-1.6478255987167358,-1.9312489032745361
0.5999999865889549,-0.28540098667144775,0.14924125373363495,-0.3052283525466919,0.2001664936542511,-0.14768679440021515,0.9053722620010376,0.8918383717536926,0.7641754746437073,-1.8782521486282349,-1.7349886894226074,-1.6784038543701172,-2.067690134048462
0.6199999861419201,-0.370764821767807,0.15822245180606842,-0.3032682538032532,0.1628311574459076,-0.2577701210975647,1.0014095306396484,0.995655357837677,0.47276920080184937,-1.786764144897461,-1.7337549924850464,-1.6917638778686523,-1.9878764152526855
0.6399999856948853,-0.40826380252838135,0.17610155045986176,-0.2930598258972168,0.14777861535549164,-0.27410969138145447,1.0893495082855225,1.0956084728240967,0.27134695649147034,-1.7410926818847656,-1.7095913887023926,-1.686120629310608,-1.827916145324707
0.6599999852478504,-0.400876522064209,0.19934877753257751,-0.27505987882614136,0.16463984549045563,-0.22385144233703613,1.1648718118667603,1.1837458610534668,0.20122212171554565,-1.7090562582015991,-1.6598360538482666,-1.6545072793960571,-1.6856532096862793
0.6799999848008156,-0.37191811203956604,0.2186262160539627,-0.2580256164073944,0.2045687437057495,-0.1120392233133316,1.226170539855957,1.2516132593154907,0.2583686113357544,-1.6756186485290527,-1.5868076086044312,-1.5905028581619263,-1.5555307865142822
0.6999999843537807,-0.33967649936676025,0.23397395014762878,-0.2458479106426239,0.214072585105896,0.053633227944374084,1.2709615230560303,1.2825629711151123,0.38442063331604004,-1.6055097579956055,-1.5034524202346802,-1.4882168769836426,-1.61178457736969
0.7199999839067459,-0.3321962058544159,0.2539333701133728,-0.23416517674922943,0.2247018963098526,0.27824151515960693,1.3086358308792114,1.2695306539535522,0.5030803680419922,-1.5849350690841675,-1.7800543308258057,-1.3456099033355713,-1.671386957168579
0.7399999834597111,-0.31407788395881653,0.2557388246059418,-0.24546511471271515,0.24314925074577332,0.4266711175441742,1.1369818449020386,1.3038371801376343,0.6285990476608276,-1.7004355192184448,-2.09700608253479,-1.4767616987228394,-1.7154223918914795
0.7599999830126762,-0.29697588086128235,0.23070336878299713,-0.2786324918270111,0.2584271728992462,0.5764477252960205,0.7241557836532593,1.2898385524749756,0.7596695423126221,-1.7751110792160034,-2.221449136734009,-1.8028550148010254,-1.7445398569107056
0.7799999825656414,-0.28380584716796875,0.23142985999584198,-0.2846185266971588,0.26846933364868164,0.7242028117179871,0.30097058415412903,1.0695346593856812,0.8868105411529541,-1.8209500312805176,-2.0616674423217773,-2.0315451622009277,-1.7545812129974365
0.7999999821186066,-0.272185355424881,0.2669071853160858,-0.2828294336795807,0.27952122688293457,0.8658298254013062,0.01098589040338993,0.7008923292160034,1.0042095184326172,-1.842119812965393,-1.798160433769226,-2.033735752105713,-1.7415494918823242
0.8199999816715717,-0.26395183801651,0.3091348111629486,-0.32099777460098267,0.2897213399410248,0.9984554648399353,-0.1243300586938858,0.3881188631057739,1.1118273735046387,-1.834139347076416,-1.62752103805542,-1.9032386541366577,-1.7049006223678589
0.8399999812245369,-0.2590290606021881,0.3447559177875519,-0.3673519492149353,0.29676470160484314,1.1157904863357544,-0.12494795024394989,0.22468729317188263,1.204712152481079,-1.792262315750122,-1.5390174388885498,-1.7616984844207764,-1.6399955749511719
0.8599999807775021,-0.25562143325805664,0.3706487715244293,-0.396372526884079,0.30308547616004944,1.2118574380874634,-0.0012706485576927662,0.22541607916355133,1.2674636840820312,-1.7238850593566895,-1.5140634775161743,-1.6648576259613037,-1.5376036167144775
0.8799999803304672,-0.2613847553730011,0.3785091042518616,-0.398137629032135,0.30722370743751526,1.2235182523727417,0.20904643833637238,0.369897723197937,1.2975698709487915,-1.853350281715393,-1.53754460811615,-1.6511462926864624,-1.437638759613037
0.8999999798834324,-0.26215019822120667,0.3779485523700714,-0.4051724672317505,0.31453147530555725,1.0437477827072144,0.38471800088882446,0.5358613133430481,1.3225127458572388,-2.149653673171997,-1.6884987354278564,-1.7527555227279663,-1.7369970083236694
0.9199999794363976,-0.22496113181114197,0.3827953338623047,-0.4048120379447937,0.2941046953201294,0.6642602682113647,0.5535079836845398,0.6930851340293884,1.159426212310791,-2.2201218605041504,-1.7984849214553833,-1.8186705112457275,-2.0024521350860596
0.9399999789893627,-0.2223152369260788,0.38648170232772827,-0.4022054374217987,0.2758970856666565,0.3240200877189636,0.7188066840171814,0.8431453108787537,0.8494815826416016,-2.0701966285705566,-1.8718278408050537,-1.8535685539245605,-2.1018502712249756
0.9599999785423279,-0.2500622570514679,0.3871902823448181,-0.4030647575855255,0.27337023615837097,0.12836095690727234,0.8797355890274048,0.9871413707733154,0.5112260580062866,-1.8983266353607178,-1.9082846641540527,-1.86018967628479,-2.0004379749298096
0.979999978095293,-0.27005434036254883,0.39035752415657043,-0.4017987549304962,0.3039678633213043,0.052812039852142334,1.0289665460586548,1.1216500997543335,0.256675660610199,-1.7862459421157837,-1.9040701389312744,-1.8382104635238647,-1.8424376249313354
0.9999999776482582,-0.2723808288574219,0.39441657066345215,-0.39704015851020813,0.3490254282951355,0.05913887172937393,1.1558773517608643,1.2324796915054321,0.125627338886261,-1.71007239818573,-1.8602179288864136,-1.7789332866668701,-1.7267299890518188
1.0199999772012234,-0.26611003279685974,0.3950711190700531,-0.3920357823371887,0.3889729678630829,0.14353185892105103,1.2543765306472778,1.3032413721084595,0.11641059070825577,-1.6550943851470947,-1.7847710847854614,-1.674777865409851,-1.6703219413757324
1.0399999767541885,-0.2650623619556427,0.382902592420578,-0.3898247480392456,0.4078114330768585,0.3065614402294159,1.2800854444503784,1.3264037370681763,0.1858898252248764,-1.7268576622009277,-1.767258882522583,-1.5291270017623901,-1.6158778667449951
1.0599999763071537,-0.27237746119499207,0.4315173625946045,-0.3613313138484955,0.4018922746181488,0.4897577166557312,1.265671730041504,1.3177671432495117,0.3451730012893677,-1.842911720275879,-2.0350050926208496,-1.6081877946853638,-1.6747419834136963
1.0799999758601189,-0.2672562599182129,0.44957566261291504,-0.3207557499408722,0.40570738911628723,0.6704556345939636,0.9794225692749023,1.2561885118484497,0.5252892374992371,-1.9124982357025146,-2.2453575134277344,-1.8979871273040771,-1.7757962942123413
1.099999975413084,-0.25877246260643005,0.42813700437545776,-0.2608470320701599,0.4106447696685791,0.8409159779548645,0.5434905290603638,1.0289582014083862,0.6993337273597717,-1.943302869796753,-2.1687631607055664,-2.0458686351776123,-1.8417872190475464
1.1199999749660492,-0.25848808884620667,0.4118751287460327,-0.24078914523124695,0.4078996479511261,0.9920929074287415,0.17656229436397552,0.7034417986869812,0.8585667014122009,-1.9419710636138916,-1.911041259765625,-2.0372540950775146,-1.8732672929763794
1.1399999745190144,-0.2616707682609558,0.40368491411209106,-0.2745904326438904,0.4026758074760437,1.1222373247146606,-0.047052331268787384,0.4157125651836395,1.0018622875213623,-1.9095966815948486,-1.686824083328247,-1.9386191368103027,-1.8711907863616943
1.1599999740719795,-0.26158443093299866,0.40281710028648376,-0.31967583298683167,0.3998851478099823,1.2289930582046509,-0.12082076817750931,0.2480224370956421,1.128240942955017,-1.8425424098968506,-1.55774986743927,-1.8169749975204468,-1.8352752923965454
1.1799999736249447,-0.2587642967700958,0.40546926856040955,-0.3520019054412842,0.3989952504634857,1.308874487876892,-0.05316732078790665,0.21965831518173218,1.2275863885879517,-1.7452088594436646,-1.5081933736801147,-1.7259644269943237,-1.7625354528427124
1.1999999731779099,-0.25719666481018066,0.40280506014823914,-0.36515840888023376,0.4023934006690979,1.3193342685699463,0.13086706399917603,0.3260706067085266,1.2885013818740845,-1.8804105520248413,-1.537093162536621,-1.6779097318649292,-1.6544768810272217
1.219999972730875,-0.2545844614505768,0.40147414803504944,-0.3671085834503174,0.3704584836959839,1.1453198194503784,0.31434401869773865,0.4980087876319885,1.2794252634048462,-2.1405160427093506,-1.696182131767273,-1.776657223701477,-1.7454017400741577
1.2399999722838402,-0.22740618884563446,0.39764195680618286,-0.37083035707473755,0.3255370259284973,0.7741023898124695,0.491414338350296,0.6634620428085327,1.146835207939148,-2.2125868797302246,-1.8117820024490356,-1.8423372507095337,-1.9785317182540894
1.2599999718368053,-0.2247280329465866,0.39694830775260925,-0.3687371015548706,0.2935955822467804,0.41913506388664246,0.6632565259933472,0.8181703686714172,0.8648362755775452,-2.099608898162842,-1.8900907039642334,-1.8747326135635376,-2.0975141525268555
1.2799999713897705,-0.24750380218029022,0.395605206489563,-0.36736854910850525,0.2826625406742096,0.1883789300918579,0.8303541541099548,0.9650744795799255,0.5358402132987976,-1.9234071969985962,-1.9301823377609253,-1.8787028789520264,-2.0234179496765137
1.2999999709427357,-0.2716190814971924,0.39435875415802,-0.3669333755970001,0.3021821975708008,0.08251852542161942,0.987747848033905,1.1039953231811523,0.27630650997161865,-1.798850417137146,-1.9295778274536133,-1.8559606075286865,-1.8727240562438965
1.3199999704957008,-0.2805250585079193,0.3944742679595947,-0.3640829622745514,0.3389322757720947,0.06477531790733337,1.1239924430847168,1.2223408222198486,0.13082662224769592,-1.717545986175537,-1.8885895013809204,-1.799186110496521,-1.7491477727890015
1.339999970048666,-0.2770184278488159,0.39400845766067505,-0.35965412855148315,0.375258207321167,0.12466658651828766,1.231196641921997,1.304086446762085,0.10714263468980789,-1.6653149127960205,-1.8139196634292603,-1.7006511688232422,-1.6873247623443604
1.3599999696016312,-0.2719402313232422,0.3908689320087433,-0.3574216365814209,0.39663180708885193,0.26989758014678955,1.3109427690505981,1.3380306959152222,0.16802218556404114,-1.685857892036438,-1.722216248512268,-1.5601125955581665,-1.640286922454834
1.3799999691545963,-0.27938148379325867,0.43962469696998596,-0.3329830765724182,0.38669446110725403,0.45196038484573364,1.3495689630508423,1.3189265727996826,0.3097054660320282,-1.807631015777588,-1.993090271949768,-1.5966311693191528,-1.6524823904037476
1.3999999687075615,-0.27392929792404175,0.4597397744655609,-0.32705843448638916,0.38970670104026794,0.6291553974151611,1.0990973711013794,1.32827627658844,0.4854845106601715,-1.8833023309707642,-2.2596147060394287,-1.8806593418121338,-1.753196358680725
1.4199999682605267,-0.2634623050689697,0.42821723222732544,-0.2769685983657837,0.3950991630554199,0.797738790512085,0.6479490399360657,1.1491661071777344,0.6566727161407471,-1.9186201095581055,-2.2278518676757812,-2.056394338607788,-1.819345474243164
1.4399999678134918,-0.26001158356666565,0.40701788663864136,-0.2481343150138855,0.39322608709335327,0.9493786692619324,0.2463866025209427,0.8324780464172363,0.8162149786949158,-1.9205039739608765,-1.9637130498886108,-2.0878188610076904,-1.85419762134552
1.459999967366457,-0.2624876797199249,0.3972703814506531,-0.2710026204586029,0.387624591588974,1.0808287858963013,-0.012484421022236347,0.5125619173049927,0.9611625671386719,-1.8925769329071045,-1.7134796380996704,-1.995538353919983,-1.8577580451965332
1.4799999669194221,-0.26237061619758606,0.394255667924881,-0.3144408166408539,0.3851790130138397,1.1908845901489258,-0.11914113909006119,0.299291729927063,1.0910142660140991,-1.8321115970611572,-1.5648974180221558,-1.861115574836731,-1.8292056322097778
1.4999999664723873,-0.2596726417541504,0.395895391702652,-0.34900006651878357,0.3846363425254822,1.2752848863601685,-0.08470521122217178,0.22572317719459534,1.1972544193267822,-1.7401823997497559,-1.502557635307312,-1.7476162910461426,-1.7654091119766235
1.5199999660253525,-0.2521311044692993,0.3919004201889038,-0.36886993050575256,0.3884833753108978,1.2812886238098145,0.08297251909971237,0.29084837436676025,1.263636827468872,-1.8107949495315552,-1.4881718158721924,-1.6771386861801147,-1.6629704236984253
1.5399999655783176,-0.25804999470710754,0.3871366083621979,-0.36736899614334106,0.3558540642261505,1.1383461952209473,0.25862136483192444,0.4479714334011078,1.2618322372436523,-2.0707573890686035,-1.6345195770263672,-1.7311283349990845,-1.702629566192627
1.5599999651312828,-0.23696401715278625,0.38480114936828613,-0.3696655333042145,0.32082459330558777,0.795647919178009,0.43263182044029236,0.6095796227455139,1.1716792583465576,-2.1913788318634033,-1.7624849081039429,-1.8045903444290161,-1.9347847700119019
1.579999964684248,-0.22604791820049286,0.38599923253059387,-0.3663817048072815,0.29045185446739197,0.4404509365558624,0.6014813184738159,0.761421263217926,0.928368866443634,-2.117252826690674,-1.8536144495010376,-1.8457809686660767,-2.0807433128356934
1.5999999642372131,-0.24017474055290222,0.3859196603298187,-0.36364132165908813,0.2778291702270508,0.19711796939373016,0.7671427726745605,0.9063995480537415,0.607945442199707,-1.9480901956558228,-1.907497763633728,-1.8586955070495605,-2.0481622219085693
1.6199999637901783,-0.26213085651397705,0.3842393755912781,-0.3630613088607788,0.295368492603302,0.07948947697877884,0.9264439344406128,1.045540452003479,0.3299746811389923,-1.8197300434112549,-1.9215052127838135,-1.8456100225448608,-1.908113956451416
1.6399999633431435,-0.27388638257980347,0.3825308084487915,-0.3620569705963135,0.3294179439544678,0.049331001937389374,1.0692731142044067,1.1691789627075195,0.15389037132263184,-1.7385064363479614,-1.8952564001083374,-1.801052212715149,-1.7728403806686401
1.6599999628961086,-0.2718835771083832,0.38136616349220276,-0.3586142957210541,0.3656456470489502,0.08921115100383759,1.185741662979126,1.2623462677001953,0.09846028685569763,-1.6823828220367432,-1.8324512243270874,-1.7173113822937012,-1.69539475440979
1.6799999624490738,-0.26691341400146484,0.3783935010433197,-0.3558257520198822,0.3923146724700928,0.19877909123897552,1.2743748426437378,1.3117332458496094,0.1381395310163498,-1.6256088018417358,-1.7468502521514893,-1.5911173820495605,-1.6493175029754639
1.699999962002039,-0.2738499939441681,0.39268773794174194,-0.3522430658340454,0.3918410837650299,0.37949907779693604,1.283706784248352,1.3206759691238403,0.23576311767101288,-1.7658857107162476,-1.9186941385269165,-1.459296703338623,-1.586431622505188
1.7199999615550041,-0.27356407046318054,0.4155486524105072,-0.3490135669708252,0.3941503167152405,0.5572513341903687,1.0850728750228882,1.3428049087524414,0.4087989926338196,-1.8655829429626465,-2.1644418239593506,-1.7021043300628662,-1.7014555931091309
1.7399999611079693,-0.2668726146221161,0.409252405166626,-0.3173680603504181,0.3991732597351074,0.7300168871879578,0.6893372535705566,1.228272795677185,0.578702986240387,-1.9233176708221436,-2.20739483833313,-1.9703038930892944,-1.782476544380188
1.7599999606609344,-0.2606778144836426,0.4017461836338043,-0.2794804573059082,0.4015195965766907,0.8927736282348633,0.2987954616546631,0.9550740718841553,0.7434056997299194,-1.9444353580474854,-1.9984219074249268,-2.0925285816192627,-1.8342512845993042
1.7799999602138996,-0.26176315546035767,0.39761051535606384,-0.27825185656547546,0.39842352271080017,1.037497639656067,0.027191977947950363,0.6224188208580017,0.8972764015197754,-1.9323155879974365,-1.7494785785675049,-2.0487465858459473,-1.855737566947937
1.7999999597668648,-0.26303631067276,0.39577969908714294,-0.31031450629234314,0.3962784707546234,1.161152720451355,-0.10514996200799942,0.36363354325294495,1.0374454259872437,-1.8870211839675903,-1.5912114381790161,-1.9241911172866821,-1.8447260856628418
1.81999995931983,-0.26213493943214417,0.3977612853050232,-0.3434312045574188,0.3951095640659332,1.2589763402938843,-0.10884878039360046,0.23623202741146088,1.156877875328064,-1.8077056407928467,-1.5106103420257568,-1.7989791631698608,-1.798056721687317
1.839999958872795,-0.25879326462745667,0.400577574968338,-0.36645570397377014,0.39579394459724426,1.330600619316101,0.007644576486200094,0.24697458744049072,1.2391929626464844,-1.7078580856323242,-1.483677625656128,-1.7171176671981812,-1.7109391689300537
1.8599999584257603,-0.27972927689552307,0.40079954266548157,-0.36251717805862427,0.400056928396225,1.3525574207305908,0.18891774117946625,0.39124399423599243,1.2918819189071655,-1.975256323814392,-1.6070423126220703,-1.7157504558563232,-1.6003239154815674
1.8799999579787254,-0.2755712568759918,0.394768089056015,-0.3696580231189728,0.39961785078048706,1.1175298690795898,0.3702279031276703,0.5640861988067627,1.3218671083450317,-2.252708911895752,-1.7466188669204712,-1.8059632778167725,-1.8162989616394043
1.8999999575316906,-0.24168844521045685,0.38842660188674927,-0.37470823526382446,0.3576785624027252,0.7051870226860046,0.5451529622077942,0.7261266112327576,1.1547529697418213,-2.2538485527038574,-1.8465040922164917,-1.8588883876800537,-2.037975788116455
1.9199999570846558,-0.24559640884399414,0.38777604699134827,-0.37220996618270874,0.31935104727745056,0.3626616299152374,0.7138450145721436,0.8764866590499878,0.833052933216095,-2.0856921672821045,-1.9102281332015991,-1.880337119102478,-2.117487668991089
1.939999956637621,-0.2735564410686493,0.38658708333969116,-0.37170547246932983,0.301483690738678,0.15741990506649017,0.8764193654060364,1.0177793502807617,0.49169743061065674,-1.9008917808532715,-1.9376931190490723,-1.8738540410995483,-2.0051043033599854
1.959999956190586,-0.2917885482311249,0.3873189091682434,-0.37008345127105713,0.3185911178588867,0.07044459134340286,1.0268607139587402,1.148270606994629,0.2424614578485489,-1.7798362970352173,-1.9258297681808472,-1.8399872779846191,-1.844714641571045
1.9799999557435513,-0.2905404269695282,0.38982445001602173,-0.3649132549762726,0.3530018925666809,0.07059305906295776,1.1543339490890503,1.2547880411148071,0.12060870230197906,-1.7051318883895874,-1.8752028942108154,-1.7708278894424438,-1.7338227033615112
1.9999999552965164,-0.2809106707572937,0.3899528384208679,-0.3596417307853699,0.38447335362434387,0.15078186988830566,1.2531708478927612,1.3210965394973755,0.11900649964809418,-1.6543536186218262,-1.795145869255066,-1.6589168310165405,-1.680657982826233
2.0199999548494816,-0.2771128714084625,0.37228307127952576,-0.35706350207328796,0.3974460959434509,0.3131420314311981,1.2527152299880981,1.3403438329696655,0.1947682797908783,-1.7229747772216797,-1.8209880590438843,-1.507673978805542,-1.6248135566711426
2.0399999544024467,-0.2803920805454254,0.4035727381706238,-0.33363550901412964,0.3954859972000122,0.4962907135486603,1.1417782306671143,1.3313353061676025,0.3563641607761383,-1.8366551399230957,-2.055091619491577,-1.6181124448776245,-1.6841415166854858
2.059999953955412,-0.27604928612709045,0.41603952646255493,-0.3032004237174988,0.39930251240730286,0.6752009987831116,0.8194808959960938,1.2450348138809204,0.5344167947769165,-1.9077019691467285,-2.1919057369232178,-1.9048935174942017,-1.7826262712478638
2.079999953508377,-0.2693832218647003,0.40568143129348755,-0.2607392966747284,0.40358272194862366,0.8448255062103271,0.4198726415634155,0.9997990727424622,0.706290066242218,-1.9426559209823608,-2.068664789199829,-2.0532004833221436,-1.8477004766464233
2.0999999530613422,-0.2695220410823822,0.39613741636276245,-0.2551519572734833,0.401992529630661,0.9973623752593994,0.10604330152273178,0.6746368408203125,0.8662708401679993,-1.944474220275879,-1.824596881866455,-2.0412628650665283,-1.8800063133239746
2.1199999526143074,-0.2711712419986725,0.3912079930305481,-0.2926090359687805,0.3995761275291443,1.129664421081543,-0.0719195008277893,0.3994767963886261,1.0118821859359741,-1.9132956266403198,-1.6384997367858887,-1.938905119895935,-1.8786019086837769
2.1399999521672726,-0.2699057459831238,0.3925645053386688,-0.33568185567855835,0.3985748589038849,1.2374311685562134,-0.1149299368262291,0.24568504095077515,1.1388481855392456,-1.846528172492981,-1.534597396850586,-1.8179556131362915,-1.8416635990142822
2.1599999517202377,-0.2668552100658417,0.3969693183898926,-0.36677372455596924,0.39800000190734863,1.31742262840271,-0.030840344727039337,0.22894178330898285,1.2354272603988647,-1.750596284866333,-1.4935861825942993,-1.7324012517929077,-1.7661042213439941
2.179999951273203,-0.2668500542640686,0.3981156647205353,-0.3777466118335724,0.4016515612602234,1.3299696445465088,0.14993950724601746,0.3448905348777771,1.294051170349121,-1.9061473608016968,-1.5731709003448486,-1.6959267854690552,-1.6563831567764282
2.199999950826168,-0.26381486654281616,0.39701658487319946,-0.3791123330593109,0.3712173402309418,1.1464554071426392,0.33262938261032104,0.5180551409721375,1.287754774093628,-2.169497013092041,-1.7239965200424194,-1.7918283939361572,-1.7621296644210815
2.2199999503791332,-0.2327643781900406,0.394745796918869,-0.3807079493999481,0.32644742727279663,0.764877438545227,0.5102073550224304,0.6844781041145325,1.1467055082321167,-2.226245164871216,-1.8328239917755127,-1.8545500040054321,-1.9910176992416382
